"subject","run","att_response","att_RT","att_onset","att_offset","past_response","past_RT","past_onset","past_offset","fut_response","fut_RT","fut_onset","fut_offset","self_response","self_RT","self_onset","self_offset","ppl_response","ppl_RT","ppl_onset","ppl_offset","arou_response","arou_RT","arou_onset","arou_offset","aff_response","aff_RT","aff_onset","aff_offset","eng_response","eng_RT","eng_onset","eng_offset","mvmt_response","mvmt_RT","mvmt_onset","mvmt_offset","delib_response","delib_RT","delib_onset","delib_offset","image_response","image_RT","image_onset","image_offset","ling_response","ling_RT","ling_onset","ling_offset","conf_response","conf_RT","conf_onset","conf_offset"
1,2,5,3.1353832000168,440.822778299975,446.976385899994,4,1.13167789997533,446.976408199989,451.958913499955,6,0.949253500031773,451.958936299954,453.777147999965,8,0.749765800021123,453.777170099958,455.7440298,5,0.898178100003861,455.744051999995,458.577939899988,4,2.18013490003068,458.577958599955,462.209485999949,5,0.85006099997554,462.209504399973,463.609376599954,3,0.831850599963218,463.609396199987,468.835535499966,5,1.53992309997557,468.835576699988,470.894498899987,5,0.681996700004674,470.894519399968,471.878855799965,3,0.89595360000385,471.878874799993,476.812073799956,7,0.447017700003926,476.812094699999,478.184566099953,5,0.609162700013258,478.184583699971,479.128448399948
1,2,8,2.35810910002328,535.721986299963,539.482124399976,9,1.029738000012,539.482146799972,543.030471999955,1,0.905664599966258,543.030493500002,545.264694899961,8,1.00554480002029,545.264717099955,547.9943432,8,0.870389399991836,547.994363399979,549.883776300005,8,1.00222179997945,549.883794599969,552.475980099989,2,0.802339199988637,552.475993999979,555.666794299963,7,0.813850499980617,555.666811599978,557.436988699948,3,1.6413408999797,557.43700939999,560.767604199995,1,0.919002900016494,560.767623699969,563.631136599986,3,0.977630599983968,563.631156899966,565.489365999994,7,1.62404410005547,565.489382899948,568.387349699973,5,0.908890999970026,568.387366299983,570.716380500002
1,3,6,1.83133910002653,76.0390429999679,79.8055243999697,4,1.0978591000312,79.8065481999656,83.8933986999909,7,1.5238820000086,83.8942179000005,86.1504996999865,6,1.0445805999916,86.1512641999871,87.6689409000101,3,0.500746299978346,87.6697020999854,88.8730022999807,6,0.730825000035111,88.8737889999757,90.28578809998,7,0.643142200016882,90.2868890999816,92.0564589999849,3,0.702668399957474,92.0573711000034,93.9346800000058,3,0.702999899978749,93.9353279999923,96.3561562999967,7,0.881279299966991,96.3570449000108,98.1877787999692,6,0.740769499971066,98.188641100016,99.7558068999788,7,0.399258500023279,99.756802399992,100.822623799962,6,0.55555380001897,100.82361089997,102.104489399993
1,3,2,2.25025009998353,156.706859999977,160.443174100015,2,1.1800950000179,160.444053799962,162.941357299977,1,0.932558100030292,162.941914199968,165.009106400015,7,1.18224990001181,165.009875599993,166.977508599986,3,0.547140199982096,166.978273899993,168.361103000003,8,0.96389710000949,168.361846999964,170.242822,2,0.781442500010598,170.243623099988,172.175881300005,7,0.917276199965272,172.176723700017,173.749822199985,7,0.840402800007723,173.750702999998,175.66537100001,2,0.992483099980745,175.66626540001,178.309929099982,2,0.814160700014327,178.31091,180.425616499968,2,0.432728299987502,180.426406399987,181.699061299965,8,0.494754999992438,181.699803299969,183.042289400008
1,3,7,6.00793699995847,240.610682600003,247.499414899969,7,1.23122020001756,247.500389599998,251.147462899971,8,0.828529499995057,251.148231500003,253.141762899992,8,1.03805199998897,253.142528299999,255.3361668,4,0.456890499975998,255.337062400009,256.516044499993,7,1.11186020000605,256.516959899978,258.593955299992,5,0.774030000029597,258.594801399973,260.099087800016,3,0.484828899963759,260.100035400013,262.781723499997,7,0.992953399952967,262.78261200001,264.88697729999,4,0.598708800040185,264.887830099964,266.255343299999,7,0.704842600040138,266.256103499967,268.441496799991,7,0.527663800050505,268.442334099964,270.515477999987,7,0.970961800019722,270.516173099983,272.258780199976
1,3,3,2.6640981999808,323.823751299991,328.5439167,3,0.834596399974544,328.543934100016,331.13579749997,3,0.41989379998995,331.135821499978,332.580501499993,6,0.766703700006474,332.580522299977,334.1964515,4,0.417952799994964,334.196472399984,335.194348199992,7,0.669374299992342,335.194366200012,337.088311999978,5,0.616292899998371,337.0883378,338.435882599966,5,1.13582859997405,338.435900599987,339.846745899995,7,1.06622189999325,339.846764000016,341.769794699969,2,0.790735899994615,341.769810999976,343.785964799987,3,0.86976670002332,343.785977399966,345.835620999977,8,0.378655999957118,345.83563310001,347.312738400011,3,0.441578400030266,347.31275599997,348.88626509998
1,3,5,3.20379480003612,408.420846999972,411.630414200015,5,2.3179661000031,411.63052419998,417.080909400014,6,0.90563639998436,417.08092789998,419.014256299997,4,1.19484140002169,419.014274499961,422.529785199964,7,0.753800500009675,422.529804099991,424.437230699987,5,0.872079699998721,424.4372478,426.322456999973,5,1.13608939998085,426.322475099994,427.989625999995,3,1.05885539995506,427.989644000016,430.957071100012,8,0.841673300019465,430.95708979998,433.905607399996,2,0.778231799951755,433.905624600011,435.932434000017,6,0.392982100020163,435.932452299981,437.489491000015,6,0.443804599985015,437.489508899976,438.44116789999,6,0.447254200000316,438.441187899967,439.493318099994
1,3,2,1.90120279998519,501.126252699993,504.446829699969,3,1.04945900000166,504.446849100001,507.153080499964,2,0.782115400012117,507.153099699994,509.629980699974,10,1.06500450003659,509.630002799968,512.102179299982,1,0.961840100004338,512.102203199989,514.945764500007,8,0.883311500016134,514.94578519999,516.747451999981,3,0.665995400049724,516.747472999967,519.297848000017,7,1.03939559997525,519.297869400005,521.013730800012,3,0.918994200008456,521.013751999999,523.063429299975,3,0.434339999977965,523.063449800014,526.181306299986,2,1.44659449998289,526.181328499981,528.54586839996,3,0.833052599977236,528.545886599983,530.230081699963,7,1.01628510002047,530.230100999994,531.895954200008
2,1,5,3.95106270024553,41.2958622998558,46.5650482000783,1,2.84729109983891,46.5652924999595,54.4923355998471,1,3.85611880011857,54.4925858001225,60.1334704998881,6,3.05992420017719,60.1337305000052,64.2333721998148,6,2.38037949986756,64.2336361999623,67.7152948002331,8,2.36414820002392,67.7154874000698,71.4368898002431,3,1.42815160006285,71.4371571000665,75.4138791002333,4,3.10030700033531,75.4140945998952,80.4798178998753,3,2.19088159967214,80.4799744002521,85.2053900002502,6,2.71035749977455,85.2056593000889,88.5681325998157,9,1.84783389978111,88.5683574001305,94.0996101000346,3,2.32122020004317,94.0998316998594,97.2163412999362,4,3.06466020038351,97.2165263998322,101.505993700121
2,1,7,2.61180410021916,125.063592299819,129.155779399909,6,3.67770340014249,129.156611899845,134.606513699982,6,1.62644359981641,134.607467500027,138.240932399873,6,2.24762099981308,138.241670500021,141.279174500145,4,1.42462349962443,141.279688000213,143.539201600011,5,2.89487039996311,143.539994200226,146.907137200236,4,2.30092460010201,146.9078290998,150.003779800143,6,3.15526079991832,150.004409099929,154.575961300172,4,2.07940550008789,154.576715500094,158.003054900095,4,1.73324960004538,158.00374309998,161.0869771,9,1.48585960036144,161.087706199847,164.691208899952,7,2.02851870004088,164.691960699856,170.324007899966,3,2.11829059990123,170.324753500056,174.382134300191
2,1,7,2.32305620005354,208.966222700197,213.980541099794,4,2.49829100025818,213.981183299795,217.118445800152,2,3.06676260009408,217.119176100008,221.40105789993,7,1.25574849965051,221.401780200191,224.941121399868,6,1.56567519996315,224.941783600021,227.191143800039,7,2.21698400005698,227.19180169981,230.458762099966,4,2.371960000135,230.459422700107,233.306191499811,7,3.153765599709,233.306917400099,238.542344599962,3,1.51428440026939,238.542990699876,242.991965999827,6,2.95401880005375,242.992666100152,247.968850200064,1,1.74248449970037,247.969531400129,251.5617856998,7,1.43277489999309,251.562473900151,255.730275600217,7,2.82863460015506,255.730999299791,260.729263800196
2,1,8,2.12481830036268,289.274869599845,292.331488300115,7,2.39591659978032,292.331692900043,295.529132899828,4,1.21503590000793,295.529356500134,297.34557679994,7,1.73720319988206,297.345778100193,301.979959300254,5,1.14878719998524,301.98015089985,303.980594600085,7,2.11692620022222,303.980796799995,306.882443299983,4,1.7358364998363,306.882655099966,309.314858099911,6,2.56311749992892,309.315066299867,314.951391399838,4,2.08141619991511,314.951606899966,321.665545099881,6,1.86676519969478,321.665733300149,324.449387299828,9,1.86320859985426,324.449602200184,327.388538999949,3,1.15927249984816,327.388701400254,331.530898700003,3,2.35506239999086,331.53110799985,334.665635799989
2,1,8,1.79386169975623,365.276815100107,368.721178499982,1,2.1324560996145,368.72220360022,375.143694399856,4,1.60474510025233,375.144880599808,378.385539299808,8,2.43913089996204,378.386507499963,381.522042899858,8,1.04024520004168,381.522849400062,384.420660600066,7,1.37698629964143,384.421563200187,389.346177500207,5,2.12097630044445,389.347440099809,392.468875499908,7,1.70912049990147,392.470177500043,398.946357700042,4,1.32053449982777,398.947355300188,403.307960300241,6,2.50753760011867,403.309909299947,407.036893100012,7,1.70476480014622,407.038049899973,410.524117600173,6,1.2457588003017,410.525309899822,413.184628900141,4,2.08289940003306,413.185874599963,415.853142600041
2,1,8,1.91091769980267,439.381334300153,443.164235900156,6,1.74723940016702,443.16425549984,449.407881100196,4,1.78029470006004,449.407899199985,451.960063099861,7,1.59326890017837,451.960085299797,455.543324700091,3,1.14412430021912,455.543342899997,458.625924100168,6,2.1938763000071,458.625944300089,461.392970299814,4,2.06202740035951,461.392993799876,465.693783400115,5,1.94961330015212,465.693804999813,471.69308480015,6,1.98160979989916,471.693101500161,477.692223700229,4,1.60416050022468,477.692244499922,481.766247900203,6,1.74181050015613,481.766265599988,485.389989300165,4,1.15109300008044,485.39000819996,488.922941599973,3,1.54055709997192,488.92302029999,491.285254199989
2,1,7,2.32086070021614,511.884609399829,515.611395900138,2,2.21964919986203,515.611414100043,519.611988299992,4,2.1990885999985,519.612007000018,523.477761200164,6,1.94175750017166,523.477782099973,529.011802600231,6,1.16036369977519,529.011821500026,530.64815969998,7,2.49842010019347,530.648181200027,533.99476859998,5,2.56669830018654,533.99479050003,538.194548800122,4,2.74583229981363,538.194567800034,544.049338100012,6,1.34455090016127,544.04935960006,546.43166550016,4,1.8806052999571,546.431687099859,551.666488499846,8,1.71797400014475,551.666515199933,555.655598400161,4,1.37523720040917,555.655615999829,561.611151699908,3,1.46820930019021,561.611170299817,564.748053899966
2,1,8,1.74120259983465,595.288801399991,598.499431999866,2,3.27079539978877,598.49945480004,602.500260999892,4,2.75052470015362,602.500278600026,607.773099100217,8,3.10243310034275,607.773117099889,614.5576555999,4,1.99703630013391,614.557669499889,617.509448300116,6,2.45122889988124,617.509467599913,621.024580600206,4,1.695342999883,621.024598000105,623.847605899908,6,2.21727759996429,623.847627299838,628.747656700201,4,1.49873350001872,628.747677200008,631.430769700091,3,2.03440339956433,631.43079050025,634.114515699912,6,1.60074089979753,634.114543600008,637.620326099917,3,2.17829329986125,637.620357200038,640.354185900185,3,1.52891319990158,640.354208900128,643.514124299865
2,2,7,2.90781239978969,55.9480480002239,61.0541459000669,6,3.7744042002596,61.0552857001312,65.8261800999753,3,1.4869672995992,65.8273051003926,68.3388546002097,4,1.96062250016257,68.3409742000513,71.0496466001496,6,2.45455119991675,71.0523844002746,74.339803900104,6,2.3250502999872,74.3410481000319,78.4834072003141,5,2.28732329979539,78.4847890003584,81.4531468003988,4,1.96496109990403,81.4542013001628,87.6309101004153,6,2.06698200013489,87.6320336000063,90.1505822003819,4,1.38612359995022,90.1516593000852,93.8032813002355,7,2.24446520023048,93.8041472001933,100.329405300319,4,1.22702120011672,100.330521600321,103.888153200038,3,2.28840949991718,103.889492500108,106.887261700351
2,2,7,2.00360880000517,147.516763900407,152.592942500021,6,1.99667940009385,152.594128500205,156.372875200119,3,2.38442809972912,156.373812100384,159.423434600234,7,3.50883969990537,159.424352300353,164.125725100283,8,1.13115759985521,164.126841900405,166.421020500362,6,1.25196770019829,166.424929100089,169.27614099998,4,2.02484720014036,169.277768000029,173.202294200193,4,3.35501399962232,173.203390800394,177.238486700226,4,1.47144840005785,177.240947100334,181.143319600262,6,2.74813009984791,181.144446200226,184.671772500034,7,1.68706149980426,184.67343190033,192.544693100266,6,1.39915090007707,192.546763900202,195.989677400328,3,1.90253049973398,195.99066660041,198.752669300418
2,2,7,1.96996310027316,242.32356810011,247.65006430028,3,4.80917709972709,247.651745400392,254.637770300265,6,1.55572069995105,254.638578200247,257.561345700175,6,2.71272400021553,257.562165500131,262.234944700263,4,1.70641769981012,262.236127100419,266.576500000432,5,3.33746350044385,266.578153999988,270.254949700087,4,1.92421800037846,270.255994000006,273.194586900063,6,1.89842600002885,273.195529500023,279.450503700413,4,1.04680479969829,279.452399200294,283.6959176003,4,2.26973569998518,283.697140300181,286.785098800436,8,1.46640270017087,286.786113100126,291.060974300373,6,2.33755670022219,291.06161059998,295.27812990034,4,2.21111969975755,295.279067000374,297.966588100418
2,2,8,2.12894710013643,319.524854400195,322.981267900206,3,1.59806470014155,322.981289800256,326.98613189999,6,1.52960179978982,326.98615600029,329.191418000031,6,1.32191610010341,329.191436300054,332.784451300278,6,1.16108170012012,332.784468200058,337.684925900307,4,1.68579130014405,337.684943300206,340.375918000005,5,2.15568490000442,340.375935900025,342.760654600337,6,2.37553930003196,342.760672100354,347.326291500125,7,1.93368190014735,347.326308700256,350.375456500333,3,2.17096719983965,350.375473200344,353.614274000283,7,1.50180639978498,353.614294400439,358.1368466001,3,1.1802894002758,358.136868000031,360.538750100415,3,1.86433430016041,360.538774100132,363.987624800298
2,2,5,1.95467470027506,393.529439500067,397.24008960044,3,2.38201380008832,397.24011400016,400.779596399982,3,2.21199040021747,400.779618000146,404.130888200365,5,2.92056259978563,404.130906000268,407.777489,4,1.4492991999723,407.777510700282,414.361115100328,7,1.92497859988362,414.361136400141,417.020443800371,4,1.84886750020087,417.020465100184,419.540984900203,4,1.71602279972285,419.541010500398,425.100974700414,6,1.51969860028476,425.100993799977,428.191653100308,5,1.63049980020151,428.191670500208,432.955952700227,8,1.83250720007345,432.955973300152,436.833927500062,5,1.30309349996969,436.833952300251,440.40804370027,3,2.01090239966288,440.408068400342,443.351075700019
2,2,8,1.81030789995566,472.937633600086,476.318611600436,7,1.67721770005301,476.318630500231,481.001389299985,4,2.45925770001486,481.001407000236,484.650768200401,6,2.03676229994744,484.650788600091,487.609522000421,8,0.434014699887484,487.609541000333,488.990915200207,6,1.68704279977828,488.990940700285,493.509457400069,5,1.9115281002596,493.509477300104,496.793294700328,6,1.77470730012283,496.79331320012,502.184514700435,5,2.18612410034984,502.184534200002,505.461593100335,4,2.61295940028504,505.461611100007,508.605522400234,6,1.45160080026835,508.605540900026,513.264322800096,4,1.63270039996132,513.264346600045,515.508070300333,3,1.60266810003668,515.508091900032,518.327617200091
2,2,8,1.61901959963143,546.941604300402,549.510903600138,7,2.20179969957098,549.510925700422,552.976981700398,3,1.15281130000949,552.977003900334,555.877334600314,6,1.95829860027879,555.877411900088,559.190494100098,7,0.671315299812704,559.190511400346,562.146313300356,5,1.89722719974816,562.146334700286,565.40663450025,5,1.67186810029671,565.406648300122,568.014513400383,6,3.71567710023373,568.014534700196,572.250725000165,7,1.93098050029948,572.250760300085,575.166302700061,4,2.01607989985496,575.16632350022,582.185578400269,7,1.49477500002831,582.185599900316,584.982929600403,6,3.33507600007579,584.982950699981,589.72632270027,3,1.84569150023162,589.726342000067,592.359452300239
2,2,4,1.92214679997414,615.941504300106,619.751433100086,3,2.22149060014635,619.751450499985,622.553201199975,3,1.06761280028149,622.553220800124,624.134070100263,7,1.1431075995788,624.134091300424,628.201131200418,5,2.81904400000349,628.201148300432,631.325898600277,7,1.66127600008622,631.325916300062,635.519552800339,4,1.53076499979943,635.519570200238,637.564851100091,6,1.46279380004853,637.564880500082,642.18588960031,3,1.88653100002557,642.185967500322,645.071880800184,4,1.44383150013164,645.071902200114,650.086773200426,8,1.7638477999717,650.086797000375,652.601327600423,6,1.85607330035418,652.601346299984,654.858185400255,3,1.48350640013814,654.858206400182,657.101119400002
2,3,6,2.318789599929,46.3629203001037,50.7493580998853,3,2.13765599997714,50.7504798998125,53.4183632996865,2,1.98490640008822,53.4190471000038,56.5507849999703,6,1.12676119990647,56.5523143997416,61.5510160000995,3,1.40209549991414,61.5518771000206,64.3373786997981,6,1.36635740008205,64.3381743999198,66.2285842997953,4,1.6851526000537,66.2295850999653,68.5195287000388,7,2.7515436001122,68.5201743999496,75.1188244996592,3,2.43689819984138,75.1197387999855,79.5401621996425,5,3.02882830007002,79.5409074998461,82.9878738000989,8,1.34956810018048,82.9887509997934,86.614363799803,8,1.30864689964801,86.6152164000086,88.8652888000943,3,0.937117100227624,88.8663193997927,90.4715729998425
2,3,7,3.22804450010881,127.031196599826,131.454696199857,4,3.03095189994201,131.455597599968,134.940896399785,7,0.629870799835771,134.941791600082,136.837592899799,6,1.38625549990684,136.838370599784,140.464036100078,4,1.67124860035256,140.464919199701,142.568773800042,7,1.41590789984912,142.56960440008,144.65897089988,6,2.07640950009227,144.659740899689,147.4669960998,6,2.23906560009345,147.467866799794,153.188752199989,6,1.72883230028674,153.189519699663,155.619192400016,4,2.30433259997517,155.619914500043,158.259436399676,4,1.29362390004098,158.260107699782,163.286798999645,6,1.78930479986593,163.287605199963,168.926552599762,3,1.58293740032241,168.927367599681,171.177478999831
2,3,6,2.40072140004486,213.737816100009,217.337831699755,2,2.18745459988713,217.338628899772,220.796893999912,4,1.05784559994936,220.797542399727,224.134541399777,4,1.72242050012574,224.135444299784,226.729572100099,4,1.54209400014952,226.730359399691,230.795440299902,5,2.23188330000266,230.796223999932,234.224379099905,6,2.26389220030978,234.22528859973,237.419678299688,4,3.16799259977415,237.420442400035,243.502644299995,6,1.44826029986143,243.504000099842,246.558164599817,6,1.60130449989811,246.559065700043,249.19370059995,8,2.10088469972834,249.194704100024,253.529016199987,4,1.36470799986273,253.529939000029,255.426729999948,3,1.36490980023518,255.427701099776,258.293830399867
2,3,6,2.52313569979742,288.838568999898,293.58522369992,2,2.24255109997466,293.585295899771,297.445768599864,4,1.95179329998791,297.445790499914,301.06289399974,6,2.08814619993791,301.062914900016,304.596969699953,4,1.58630059985444,304.596982900053,306.851681199856,6,1.33209470007569,306.851701099891,309.978142399807,4,1.46540049975738,309.97816170007,312.339462299831,7,2.54073360003531,312.339479299728,317.300373800099,4,1.34353769989684,317.300393399782,319.623991699889,3,1.76951899984851,319.624005299993,323.478806199972,7,1.86250829976052,323.478825700004,326.233065699693,7,1.12977260025218,326.23308369983,329.680753199849,3,1.26738919969648,329.680778000038,333.187112200074
2,3,8,2.08864980004728,362.742432099767,368.094471099786,3,1.34085679985583,368.094488800038,372.918428299949,4,1.81242360034958,372.918449499644,375.410120599903,5,3.29098240006715,375.410138399806,379.49044850003,3,2.05897729983553,379.490469099954,383.962368499953,4,1.95411669975147,383.962384900078,387.985464199912,5,1.798968099989,387.985485400073,390.98241070006,4,2.33936729980633,390.98242759984,399.112769299652,7,1.97727529983968,399.112786199898,401.847880899906,4,2.25111549999565,401.847902199719,407.355928599834,7,1.22935089981183,407.355949799996,410.074177799746,7,0.916371199768037,410.074195099995,411.754336599726,3,1.23062840010971,411.75435419986,413.558053199667
2,3,8,1.57724040001631,451.149536199868,454.431944400072,3,2.13466630037874,454.431957599707,458.932490699925,4,1.93873549997807,458.932506899815,462.18928299984,6,1.3995548998937,462.189304499887,467.439179100096,3,1.68191980011761,467.439200199675,469.923805600032,5,1.2887073000893,469.923823799938,473.545777499676,6,1.94423940032721,473.54579859972,476.511732599698,7,2.36116829980165,476.511756199878,481.861488999799,7,1.93086889991537,481.8615154,484.375485300086,4,3.48238109983504,484.375506300014,488.354645799845,4,1.5420444002375,488.354666399769,491.675834499765,8,1.78657019976526,491.675848199986,494.941332799848,3,1.33055880013853,494.94135179976,496.945030099712
2,3,4,2.03384750010446,541.555547799915,544.639290699735,3,2.03685319982469,544.639308100101,551.5575290001,4,1.13915369985625,551.557546699885,555.497048699763,7,1.90461990004405,555.49707019981,558.035558899865,5,2.12356120022014,558.035581499804,560.580618700013,7,2.09816930023953,560.58066059975,564.049620399717,3,2.17849209997803,564.049641699996,568.650503699668,6,1.32295690011233,568.650521199685,572.947235200088,4,2.23702650004998,572.947256799787,575.684984399937,4,2.93342279968783,575.685005499981,579.024392100051,6,1.37148129986599,579.024409200065,582.417858100031,6,1.2940523000434,582.417878899723,584.133643399924,3,1.21152819972485,584.133663400076,585.920483899768
2,3,8,2.72888380009681,604.451884999871,608.131038299762,4,4.38321300037205,608.131060099695,613.648270200007,6,1.73197609977797,613.648289599922,619.965175400022,6,1.45164440013468,619.965197399724,623.44954429986,6,1.58434699987993,623.449565500021,625.380982399918,4,1.72080620005727,625.381002699956,628.026551899966,5,2.27351529989392,628.026569799986,631.720593499951,6,3.26931550027803,631.720615199767,635.42008879967,7,2.01194070000201,635.420105899684,638.221932899673,4,1.50008010026067,638.221954799723,642.266171999741,7,1.33331920020282,642.266192999668,646.78906149976,5,1.86236179992557,646.789088299964,648.885453499854,3,1.37916499981657,648.885474599898,650.76914749993
